date,destination_id,destination,domestic_visitors,international_visitors,visitors,log1p_visitors,split,is_zero_day,data_quality_flag
2023-08-26,7,Lăng vua Minh Mạng,440,136,576,6.3578422665,train,False,observed_complete
2023-08-27,7,Lăng vua Minh Mạng,282,133,415,6.0306852603,train,False,observed_complete
2023-08-28,7,Lăng vua Minh Mạng,199,248,447,6.1047932324,train,False,observed_complete
2023-08-29,7,Lăng vua Minh Mạng,145,151,296,5.6937321388,train,False,observed_complete
2023-08-30,7,Lăng vua Minh Mạng,108,133,241,5.4889377262,train,False,observed_complete
2023-08-31,7,Lăng vua Minh Mạng,213,53,266,5.5872486584,train,False,observed_complete
2023-09-01,7,Lăng vua Minh Mạng,540,113,653,6.4831073515,train,False,observed_complete
2023-09-02,7,Lăng vua Minh Mạng,3,117,120,4.7957905456,train,False,observed_complete
2023-09-03,7,Lăng vua Minh Mạng,486,142,628,6.4441312567,train,False,observed_complete
2023-09-04,7,Lăng vua Minh Mạng,272,95,367,5.9080829382,train,False,observed_complete
2023-09-05,7,Lăng vua Minh Mạng,85,100,185,5.2257466737,train,False,observed_complete
2023-09-06,7,Lăng vua Minh Mạng,62,110,172,5.1532915945,train,False,observed_complete
2023-09-07,7,Lăng vua Minh Mạng,135,121,256,5.5490760849,train,False,observed_complete
2023-09-08,7,Lăng vua Minh Mạng,110,193,303,5.7170277014,train,False,observed_complete
2023-09-09,7,Lăng vua Minh Mạng,175,169,344,5.8435444170,train,False,observed_complete
2023-09-10,7,Lăng vua Minh Mạng,134,121,255,5.5451774445,train,False,observed_complete
2023-09-11,7,Lăng vua Minh Mạng,146,150,296,5.6937321388,train,False,observed_complete
2023-09-12,7,Lăng vua Minh Mạng,182,139,321,5.7745515455,train,False,observed_complete
2023-09-13,7,Lăng vua Minh Mạng,169,183,352,5.8664680569,train,False,observed_complete
2023-09-14,7,Lăng vua Minh Mạng,91,137,228,5.4337220036,train,False,observed_complete
2023-09-15,7,Lăng vua Minh Mạng,130,225,355,5.8749307309,train,False,observed_complete
2023-09-16,7,Lăng vua Minh Mạng,205,144,349,5.8579331545,train,False,observed_complete
2023-09-17,7,Lăng vua Minh Mạng,211,113,324,5.7838251823,train,False,observed_complete
2023-09-18,7,Lăng vua Minh Mạng,129,218,347,5.8522024798,train,False,observed_complete
2023-09-19,7,Lăng vua Minh Mạng,133,136,269,5.5984219590,train,False,observed_complete
2023-09-20,7,Lăng vua Minh Mạng,79,124,203,5.3181199938,train,False,observed_complete
2023-09-21,7,Lăng vua Minh Mạng,186,157,343,5.8406416574,train,False,observed_complete
2023-09-22,7,Lăng vua Minh Mạng,109,177,286,5.6594822158,train,False,observed_complete
2023-09-23,7,Lăng vua Minh Mạng,157,158,315,5.7557422136,train,False,observed_complete
2023-09-24,7,Lăng vua Minh Mạng,214,156,370,5.9162020626,train,False,observed_complete
2023-09-25,7,Lăng vua Minh Mạng,41,228,269,5.5984219590,train,False,observed_complete
2023-09-26,7,Lăng vua Minh Mạng,246,99,345,5.8464387751,train,False,observed_complete
2023-09-27,7,Lăng vua Minh Mạng,230,141,371,5.9188938543,train,False,observed_complete
2023-09-28,7,Lăng vua Minh Mạng,106,92,198,5.2933048247,train,False,observed_complete
2023-09-29,7,Lăng vua Minh Mạng,254,165,419,6.0402547113,train,False,observed_complete
2023-09-30,7,Lăng vua Minh Mạng,132,182,314,5.7525726388,train,False,observed_complete
2023-10-01,7,Lăng vua Minh Mạng,176,210,386,5.9584246930,train,False,observed_complete
2023-10-02,7,Lăng vua Minh Mạng,101,163,264,5.5797298260,train,False,observed_complete
2023-10-03,7,Lăng vua Minh Mạng,83,99,182,5.2094861528,train,False,observed_complete
2023-10-04,7,Lăng vua Minh Mạng,65,137,202,5.3132059790,train,False,observed_complete
2023-10-05,7,Lăng vua Minh Mạng,94,145,239,5.4806389233,train,False,observed_complete
2023-10-06,7,Lăng vua Minh Mạng,126,168,294,5.6869753563,train,False,observed_complete
2023-10-07,7,Lăng vua Minh Mạng,206,210,416,6.0330862218,train,False,observed_complete
2023-10-08,7,Lăng vua Minh Mạng,139,167,306,5.7268477476,train,False,observed_complete
2023-10-09,7,Lăng vua Minh Mạng,58,84,142,4.9628446303,train,False,observed_complete
2023-10-10,7,Lăng vua Minh Mạng,68,230,298,5.7004435734,train,False,observed_complete
2023-10-11,7,Lăng vua Minh Mạng,61,123,184,5.2203558251,train,False,observed_complete
2023-10-12,7,Lăng vua Minh Mạng,61,163,224,5.4161004022,train,False,observed_complete
2023-10-13,7,Lăng vua Minh Mạng,18,91,109,4.7004803658,train,False,observed_complete
2023-10-14,7,Lăng vua Minh Mạng,78,251,329,5.7990926545,train,False,observed_complete
2023-10-15,7,Lăng vua Minh Mạng,101,121,222,5.4071717715,train,False,observed_complete
2023-10-16,7,Lăng vua Minh Mạng,35,208,243,5.4971682253,train,False,observed_complete
2023-10-17,7,Lăng vua Minh Mạng,45,94,139,4.9416424226,train,False,observed_complete
2023-10-18,7,Lăng vua Minh Mạng,50,135,185,5.2257466737,train,False,observed_complete
2023-10-19,7,Lăng vua Minh Mạng,83,154,237,5.4722706737,train,False,observed_complete
2023-10-20,7,Lăng vua Minh Mạng,55,159,214,5.3706380281,train,False,observed_complete
2023-10-21,7,Lăng vua Minh Mạng,112,194,306,5.7268477476,train,False,observed_complete
2023-10-22,7,Lăng vua Minh Mạng,66,217,283,5.6489742382,train,False,observed_complete
2023-10-23,7,Lăng vua Minh Mạng,64,145,209,5.3471075307,train,False,observed_complete
2023-10-24,7,Lăng vua Minh Mạng,47,138,185,5.2257466737,train,False,observed_complete
2023-10-25,7,Lăng vua Minh Mạng,85,214,299,5.7037824747,train,False,observed_complete
2023-10-26,7,Lăng vua Minh Mạng,103,238,341,5.8348107371,train,False,observed_complete
2023-10-27,7,Lăng vua Minh Mạng,125,175,300,5.7071102647,train,False,observed_complete
2023-10-28,7,Lăng vua Minh Mạng,64,296,360,5.8888779583,train,False,observed_complete
2023-10-29,7,Lăng vua Minh Mạng,109,277,386,5.9584246930,train,False,observed_complete
2023-10-30,7,Lăng vua Minh Mạng,36,250,286,5.6594822158,train,False,observed_complete
2023-10-31,7,Lăng vua Minh Mạng,67,249,316,5.7589017739,train,False,observed_complete
2023-11-01,7,Lăng vua Minh Mạng,94,201,295,5.6903594543,train,False,observed_complete
2023-11-02,7,Lăng vua Minh Mạng,47,175,222,5.4071717715,train,False,observed_complete
2023-11-03,7,Lăng vua Minh Mạng,115,250,365,5.9026333334,train,False,observed_complete
2023-11-04,7,Lăng vua Minh Mạng,92,282,374,5.9269260260,train,False,observed_complete
2023-11-05,7,Lăng vua Minh Mạng,113,263,376,5.9322451874,train,False,observed_complete
2023-11-06,7,Lăng vua Minh Mạng,72,360,432,6.0707377280,train,False,observed_complete
2023-11-07,7,Lăng vua Minh Mạng,35,220,255,5.5451774445,train,False,observed_complete
2023-11-08,7,Lăng vua Minh Mạng,90,349,439,6.0867747269,train,False,observed_complete
2023-11-09,7,Lăng vua Minh Mạng,77,294,371,5.9188938543,train,False,observed_complete
2023-11-10,7,Lăng vua Minh Mạng,135,325,460,6.1333980430,train,False,observed_complete
2023-11-11,7,Lăng vua Minh Mạng,101,357,458,6.1290502101,train,False,observed_complete
2023-11-12,7,Lăng vua Minh Mạng,188,293,481,6.1779441141,train,False,observed_complete
2023-11-13,7,Lăng vua Minh Mạng,76,313,389,5.9661467391,train,False,observed_complete
2023-11-14,7,Lăng vua Minh Mạng,62,366,428,6.0614569189,train,False,observed_complete
2023-11-15,7,Lăng vua Minh Mạng,0,0,0,0.0000000000,train,True,observed_complete
2023-11-16,7,Lăng vua Minh Mạng,26,114,140,4.9487598904,train,False,observed_complete
2023-11-17,7,Lăng vua Minh Mạng,13,217,230,5.4424177105,train,False,observed_complete
2023-11-18,7,Lăng vua Minh Mạng,77,347,424,6.0520891689,train,False,observed_complete
2023-11-19,7,Lăng vua Minh Mạng,114,370,484,6.1841488909,train,False,observed_complete
2023-11-20,7,Lăng vua Minh Mạng,44,338,382,5.9480349892,train,False,observed_complete
2023-11-21,7,Lăng vua Minh Mạng,68,324,392,5.9738096119,train,False,observed_complete
2023-11-22,7,Lăng vua Minh Mạng,70,243,313,5.7493929859,train,False,observed_complete
2023-11-23,7,Lăng vua Minh Mạng,41,302,343,5.8406416574,train,False,observed_complete
2023-11-24,7,Lăng vua Minh Mạng,91,372,463,6.1398845522,train,False,observed_complete
2023-11-25,7,Lăng vua Minh Mạng,53,203,256,5.5490760849,train,False,observed_complete
2023-11-26,7,Lăng vua Minh Mạng,238,322,560,6.3297209055,train,False,observed_complete
2023-11-27,7,Lăng vua Minh Mạng,66,327,393,5.9763509093,train,False,observed_complete
2023-11-28,7,Lăng vua Minh Mạng,76,346,422,6.0473721790,train,False,observed_complete
2023-11-29,7,Lăng vua Minh Mạng,145,345,490,6.1964441278,train,False,observed_complete
2023-11-30,7,Lăng vua Minh Mạng,68,239,307,5.7300997830,train,False,observed_complete
2023-12-01,7,Lăng vua Minh Mạng,114,213,327,5.7930136084,train,False,observed_complete
2023-12-02,7,Lăng vua Minh Mạng,97,395,492,6.2005091740,train,False,observed_complete
2023-12-03,7,Lăng vua Minh Mạng,80,311,391,5.9712618398,train,False,observed_complete
2023-12-04,7,Lăng vua Minh Mạng,40,239,279,5.6347896032,train,False,observed_complete
2023-12-05,7,Lăng vua Minh Mạng,78,189,267,5.5909869805,train,False,observed_complete
2023-12-06,7,Lăng vua Minh Mạng,59,248,307,5.7300997830,train,False,observed_complete
2023-12-07,7,Lăng vua Minh Mạng,51,187,238,5.4764635519,train,False,observed_complete
2023-12-08,7,Lăng vua Minh Mạng,139,149,288,5.6664266881,train,False,observed_complete
2023-12-09,7,Lăng vua Minh Mạng,165,192,357,5.8805329864,train,False,observed_complete
2023-12-10,7,Lăng vua Minh Mạng,88,388,476,6.1675164909,train,False,observed_complete
2023-12-11,7,Lăng vua Minh Mạng,125,213,338,5.8260001074,train,False,observed_complete
2023-12-12,7,Lăng vua Minh Mạng,86,179,265,5.5834963088,train,False,observed_complete
2023-12-13,7,Lăng vua Minh Mạng,62,156,218,5.3890717298,train,False,observed_complete
2023-12-14,7,Lăng vua Minh Mạng,117,108,225,5.4205349993,train,False,observed_complete
2023-12-15,7,Lăng vua Minh Mạng,166,163,329,5.7990926545,train,False,observed_complete
2023-12-16,7,Lăng vua Minh Mạng,215,225,440,6.0890448754,train,False,observed_complete
2023-12-17,7,Lăng vua Minh Mạng,62,160,222,5.4071717715,train,False,observed_complete
2023-12-18,7,Lăng vua Minh Mạng,91,163,254,5.5412635452,train,False,observed_complete
2023-12-19,7,Lăng vua Minh Mạng,83,289,372,5.9215784196,train,False,observed_complete
2023-12-20,7,Lăng vua Minh Mạng,35,98,133,4.8978398000,train,False,observed_complete
2023-12-21,7,Lăng vua Minh Mạng,108,183,291,5.6767538023,train,False,observed_complete
2023-12-22,7,Lăng vua Minh Mạng,42,156,198,5.2933048247,train,False,observed_complete
2023-12-23,7,Lăng vua Minh Mạng,152,191,343,5.8406416574,train,False,observed_complete
2023-12-24,7,Lăng vua Minh Mạng,237,187,424,6.0520891689,train,False,observed_complete
2023-12-25,7,Lăng vua Minh Mạng,90,256,346,5.8493247799,train,False,observed_complete
2023-12-26,7,Lăng vua Minh Mạng,197,266,463,6.1398845522,train,False,observed_complete
2023-12-27,7,Lăng vua Minh Mạng,101,278,379,5.9401712527,train,False,observed_complete
2023-12-28,7,Lăng vua Minh Mạng,96,432,528,6.2709884319,train,False,observed_complete
2023-12-29,7,Lăng vua Minh Mạng,424,545,969,6.8772960715,train,False,observed_complete
2023-12-30,7,Lăng vua Minh Mạng,274,520,794,6.6783421147,train,False,observed_complete
2023-12-31,7,Lăng vua Minh Mạng,462,320,782,6.6631326960,train,False,observed_complete
2024-01-01,7,Lăng vua Minh Mạng,206,268,474,6.1633148040,train,False,observed_complete
2024-01-02,7,Lăng vua Minh Mạng,80,324,404,6.0038870671,train,False,observed_complete
2024-01-03,7,Lăng vua Minh Mạng,120,398,518,6.2519038832,train,False,observed_complete
2024-01-04,7,Lăng vua Minh Mạng,148,382,530,6.2747620212,train,False,observed_complete
2024-01-05,7,Lăng vua Minh Mạng,167,274,441,6.0913098821,train,False,observed_complete
2024-01-06,7,Lăng vua Minh Mạng,142,258,400,5.9939614273,train,False,observed_complete
2024-01-07,7,Lăng vua Minh Mạng,135,367,502,6.2205901701,train,False,observed_complete
2024-01-08,7,Lăng vua Minh Mạng,128,252,380,5.9427993751,train,False,observed_complete
2024-01-09,7,Lăng vua Minh Mạng,128,236,364,5.8998973536,train,False,observed_complete
2024-01-10,7,Lăng vua Minh Mạng,81,196,277,5.6276211137,train,False,observed_complete
2024-01-11,7,Lăng vua Minh Mạng,117,251,368,5.9107966440,train,False,observed_complete
2024-01-12,7,Lăng vua Minh Mạng,137,232,369,5.9135030056,train,False,observed_complete
2024-01-13,7,Lăng vua Minh Mạng,188,353,541,6.2952660014,train,False,observed_complete
2024-01-14,7,Lăng vua Minh Mạng,277,248,525,6.2653012127,train,False,observed_complete
2024-01-15,7,Lăng vua Minh Mạng,91,331,422,6.0473721790,train,False,observed_complete
2024-01-16,7,Lăng vua Minh Mạng,55,256,311,5.7430031878,train,False,observed_complete
2024-01-17,7,Lăng vua Minh Mạng,68,284,352,5.8664680569,train,False,observed_complete
2024-01-18,7,Lăng vua Minh Mạng,94,211,305,5.7235851020,train,False,observed_complete
2024-01-19,7,Lăng vua Minh Mạng,114,289,403,6.0014148780,train,False,observed_complete
2024-01-20,7,Lăng vua Minh Mạng,142,315,457,6.1268691841,train,False,observed_complete
2024-01-21,7,Lăng vua Minh Mạng,157,428,585,6.3733197896,train,False,observed_complete
2024-01-22,7,Lăng vua Minh Mạng,112,391,503,6.2225762681,train,False,observed_complete
2024-01-23,7,Lăng vua Minh Mạng,82,212,294,5.6869753563,train,False,observed_complete
2024-01-24,7,Lăng vua Minh Mạng,60,250,310,5.7397929122,train,False,observed_complete
2024-01-25,7,Lăng vua Minh Mạng,66,374,440,6.0890448754,train,False,observed_complete
2024-01-26,7,Lăng vua Minh Mạng,93,341,434,6.0753460311,train,False,observed_complete
2024-01-27,7,Lăng vua Minh Mạng,112,286,398,5.9889614169,train,False,observed_complete
2024-01-28,7,Lăng vua Minh Mạng,113,321,434,6.0753460311,train,False,observed_complete
2024-01-29,7,Lăng vua Minh Mạng,82,447,529,6.2728770065,train,False,observed_complete
2024-01-30,7,Lăng vua Minh Mạng,55,303,358,5.8833223885,train,False,observed_complete
2024-01-31,7,Lăng vua Minh Mạng,82,275,357,5.8805329864,train,False,observed_complete
2024-02-01,7,Lăng vua Minh Mạng,29,248,277,5.6276211137,train,False,observed_complete
2024-02-02,7,Lăng vua Minh Mạng,85,248,333,5.8111409930,train,False,observed_complete
2024-02-03,7,Lăng vua Minh Mạng,82,269,351,5.8636311756,train,False,observed_complete
2024-02-04,7,Lăng vua Minh Mạng,126,274,400,5.9939614273,train,False,observed_complete
2024-02-05,7,Lăng vua Minh Mạng,112,335,447,6.1047932324,train,False,observed_complete
2024-02-06,7,Lăng vua Minh Mạng,88,215,303,5.7170277014,train,False,observed_complete
2024-02-07,7,Lăng vua Minh Mạng,86,203,289,5.6698809230,train,False,observed_complete
2024-02-08,7,Lăng vua Minh Mạng,61,140,201,5.3082676974,train,False,observed_complete
2024-02-09,7,Lăng vua Minh Mạng,38,167,205,5.3278761688,train,False,observed_complete
2024-02-10,7,Lăng vua Minh Mạng,4,126,130,4.8751973232,train,False,observed_complete
2024-02-11,7,Lăng vua Minh Mạng,13,300,313,5.7493929859,train,False,observed_complete
2024-02-12,7,Lăng vua Minh Mạng,0,244,244,5.5012582105,train,False,observed_complete
2024-02-13,7,Lăng vua Minh Mạng,959,257,1216,7.1041440930,train,False,observed_complete
2024-02-14,7,Lăng vua Minh Mạng,731,230,961,6.8690144507,train,False,observed_complete
2024-02-15,7,Lăng vua Minh Mạng,598,237,835,6.7286286131,train,False,observed_complete
2024-02-16,7,Lăng vua Minh Mạng,459,255,714,6.5722825427,train,False,observed_complete
2024-02-17,7,Lăng vua Minh Mạng,496,370,866,6.7650389768,train,False,observed_complete
2024-02-18,7,Lăng vua Minh Mạng,349,330,679,6.5220927982,train,False,observed_complete
2024-02-19,7,Lăng vua Minh Mạng,232,284,516,6.2480428745,train,False,observed_complete
2024-02-20,7,Lăng vua Minh Mạng,374,307,681,6.5250296578,train,False,observed_complete
2024-02-21,7,Lăng vua Minh Mạng,169,427,596,6.3919171134,train,False,observed_complete
2024-02-22,7,Lăng vua Minh Mạng,140,388,528,6.2709884319,train,False,observed_complete
2024-02-23,7,Lăng vua Minh Mạng,240,429,669,6.5072777124,train,False,observed_complete
2024-02-24,7,Lăng vua Minh Mạng,275,574,849,6.7452363495,train,False,observed_complete
2024-02-25,7,Lăng vua Minh Mạng,237,508,745,6.6147256002,train,False,observed_complete
2024-02-26,7,Lăng vua Minh Mạng,163,519,682,6.5264948596,train,False,observed_complete
2024-02-27,7,Lăng vua Minh Mạng,169,449,618,6.4281052727,train,False,observed_complete
2024-02-28,7,Lăng vua Minh Mạng,152,532,684,6.5294188383,train,False,observed_complete
2024-02-29,7,Lăng vua Minh Mạng,225,449,674,6.5147126909,train,False,observed_complete
2024-03-01,7,Lăng vua Minh Mạng,146,398,544,6.3007857947,train,False,observed_complete
2024-03-02,7,Lăng vua Minh Mạng,480,430,910,6.8145428973,train,False,observed_complete
2024-03-03,7,Lăng vua Minh Mạng,249,370,619,6.4297194780,train,False,observed_complete
2024-03-04,7,Lăng vua Minh Mạng,227,413,640,6.4630294569,train,False,observed_complete
2024-03-05,7,Lăng vua Minh Mạng,148,409,557,6.3243589624,train,False,observed_complete
2024-03-06,7,Lăng vua Minh Mạng,210,562,772,6.6502790486,train,False,observed_complete
2024-03-07,7,Lăng vua Minh Mạng,168,384,552,6.3153580015,train,False,observed_complete
2024-03-08,7,Lăng vua Minh Mạng,149,360,509,6.2344107257,train,False,observed_complete
2024-03-09,7,Lăng vua Minh Mạng,296,416,712,6.5694814204,train,False,observed_complete
2024-03-10,7,Lăng vua Minh Mạng,313,768,1081,6.9865664594,train,False,observed_complete
2024-03-11,7,Lăng vua Minh Mạng,163,643,806,6.6933236683,train,False,observed_complete
2024-03-12,7,Lăng vua Minh Mạng,219,617,836,6.7298240705,train,False,observed_complete
2024-03-13,7,Lăng vua Minh Mạng,182,437,619,6.4297194780,train,False,observed_complete
2024-03-14,7,Lăng vua Minh Mạng,181,536,717,6.5764695690,train,False,observed_complete
2024-03-15,7,Lăng vua Minh Mạng,255,397,652,6.4815771293,train,False,observed_complete
2024-03-16,7,Lăng vua Minh Mạng,376,754,1130,7.0308574761,train,False,observed_complete
2024-03-17,7,Lăng vua Minh Mạng,341,396,737,6.6039438246,train,False,observed_complete
2024-03-18,7,Lăng vua Minh Mạng,205,446,651,6.4800445619,train,False,observed_complete
2024-03-19,7,Lăng vua Minh Mạng,204,415,619,6.4297194780,train,False,observed_complete
2024-03-20,7,Lăng vua Minh Mạng,86,341,427,6.0591231956,train,False,observed_complete
2024-03-21,7,Lăng vua Minh Mạng,318,553,871,6.7707894239,train,False,observed_complete
2024-03-22,7,Lăng vua Minh Mạng,401,636,1037,6.9450510637,train,False,observed_complete
2024-03-23,7,Lăng vua Minh Mạng,321,271,592,6.3851943990,train,False,observed_complete
2024-03-24,7,Lăng vua Minh Mạng,301,308,609,6.4134589572,train,False,observed_complete
2024-03-25,7,Lăng vua Minh Mạng,234,402,636,6.4567696556,train,False,observed_complete
2024-03-26,7,Lăng vua Minh Mạng,0,351,351,5.8636311756,train,False,observed_complete
2024-03-27,7,Lăng vua Minh Mạng,86,420,506,6.2285110036,train,False,observed_complete
2024-03-28,7,Lăng vua Minh Mạng,151,480,631,6.4488893941,train,False,observed_complete
2024-03-29,7,Lăng vua Minh Mạng,233,425,658,6.4907235345,train,False,observed_complete
2024-03-30,7,Lăng vua Minh Mạng,406,423,829,6.7214257008,train,False,observed_complete
2024-03-31,7,Lăng vua Minh Mạng,331,351,682,6.5264948596,train,False,observed_complete
2024-04-01,7,Lăng vua Minh Mạng,236,417,653,6.4831073515,train,False,observed_complete
2024-04-02,7,Lăng vua Minh Mạng,171,398,569,6.3456363608,train,False,observed_complete
2024-04-03,7,Lăng vua Minh Mạng,108,398,506,6.2285110036,train,False,observed_complete
2024-04-04,7,Lăng vua Minh Mạng,157,357,514,6.2441669007,train,False,observed_complete
2024-04-05,7,Lăng vua Minh Mạng,229,275,504,6.2245584293,train,False,observed_complete
2024-04-06,7,Lăng vua Minh Mạng,363,205,568,6.3438804341,train,False,observed_complete
2024-04-07,7,Lăng vua Minh Mạng,341,284,625,6.4393503711,train,False,observed_complete
2024-04-08,7,Lăng vua Minh Mạng,146,305,451,6.1136821798,train,False,observed_complete
2024-04-09,7,Lăng vua Minh Mạng,140,387,527,6.2690962837,train,False,observed_complete
2024-04-10,7,Lăng vua Minh Mạng,130,284,414,6.0282785202,train,False,observed_complete
2024-04-11,7,Lăng vua Minh Mạng,231,247,478,6.1717005974,train,False,observed_complete
2024-04-12,7,Lăng vua Minh Mạng,275,302,577,6.3595738687,train,False,observed_complete
2024-04-13,7,Lăng vua Minh Mạng,472,281,753,6.6253923680,train,False,observed_complete
2024-04-14,7,Lăng vua Minh Mạng,338,354,692,6.5410299992,train,False,observed_complete
2024-04-15,7,Lăng vua Minh Mạng,203,393,596,6.3919171134,train,False,observed_complete
2024-04-16,7,Lăng vua Minh Mạng,194,281,475,6.1654178542,train,False,observed_complete
2024-04-17,7,Lăng vua Minh Mạng,204,273,477,6.1696107325,train,False,observed_complete
2024-04-18,7,Lăng vua Minh Mạng,414,246,660,6.4937538399,train,False,observed_complete
2024-04-19,7,Lăng vua Minh Mạng,460,275,735,6.6012301187,train,False,observed_complete
2024-04-20,7,Lăng vua Minh Mạng,420,208,628,6.4441312567,train,False,observed_complete
2024-04-21,7,Lăng vua Minh Mạng,349,206,555,6.3207682943,train,False,observed_complete
2024-04-22,7,Lăng vua Minh Mạng,189,310,499,6.2146080984,train,False,observed_complete
2024-04-23,7,Lăng vua Minh Mạng,258,168,426,6.0567840132,train,False,observed_complete
2024-04-24,7,Lăng vua Minh Mạng,363,160,523,6.2614916843,train,False,observed_complete
2024-04-25,7,Lăng vua Minh Mạng,178,244,422,6.0473721790,train,False,observed_complete
2024-04-26,7,Lăng vua Minh Mạng,155,191,346,5.8493247799,train,False,observed_complete
2024-04-27,7,Lăng vua Minh Mạng,361,247,608,6.4118182677,train,False,observed_complete
2024-04-28,7,Lăng vua Minh Mạng,945,220,1165,7.0613343669,train,False,observed_complete
2024-04-29,7,Lăng vua Minh Mạng,1273,453,1726,7.4541410781,train,False,observed_complete
2024-04-30,7,Lăng vua Minh Mạng,894,141,1035,6.9431224228,train,False,observed_complete
2024-05-01,7,Lăng vua Minh Mạng,325,237,562,6.3332796281,train,False,observed_complete
2024-05-02,7,Lăng vua Minh Mạng,138,266,404,6.0038870671,train,False,observed_complete
2024-05-03,7,Lăng vua Minh Mạng,225,192,417,6.0354814325,train,False,observed_complete
2024-05-04,7,Lăng vua Minh Mạng,175,167,342,5.8377304472,train,False,observed_complete
2024-05-05,7,Lăng vua Minh Mạng,204,191,395,5.9814142113,train,False,observed_complete
2024-05-06,7,Lăng vua Minh Mạng,160,301,461,6.1355648911,train,False,observed_complete
2024-05-07,7,Lăng vua Minh Mạng,226,171,397,5.9864520053,train,False,observed_complete
2024-05-08,7,Lăng vua Minh Mạng,91,190,281,5.6419070709,train,False,observed_complete
2024-05-09,7,Lăng vua Minh Mạng,161,136,297,5.6970934865,train,False,observed_complete
2024-05-10,7,Lăng vua Minh Mạng,259,149,408,6.0137151560,train,False,observed_complete
2024-05-11,7,Lăng vua Minh Mạng,390,259,649,6.4769723629,train,False,observed_complete
2024-05-12,7,Lăng vua Minh Mạng,252,214,466,6.1463292577,train,False,observed_complete
2024-05-13,7,Lăng vua Minh Mạng,153,221,374,5.9269260260,train,False,observed_complete
2024-05-14,7,Lăng vua Minh Mạng,207,181,388,5.9635793436,train,False,observed_complete
2024-05-15,7,Lăng vua Minh Mạng,178,138,316,5.7589017739,train,False,observed_complete
2024-05-16,7,Lăng vua Minh Mạng,175,203,378,5.9375362051,train,False,observed_complete
2024-05-17,7,Lăng vua Minh Mạng,218,129,347,5.8522024798,train,False,observed_complete
2024-05-18,7,Lăng vua Minh Mạng,368,175,543,6.2989492469,train,False,observed_complete
2024-05-19,7,Lăng vua Minh Mạng,339,244,583,6.3699009828,train,False,observed_complete
2024-05-20,7,Lăng vua Minh Mạng,162,220,382,5.9480349892,train,False,observed_complete
2024-05-21,7,Lăng vua Minh Mạng,247,191,438,6.0844994131,train,False,observed_complete
2024-05-22,7,Lăng vua Minh Mạng,375,151,526,6.2672005485,train,False,observed_complete
2024-05-23,7,Lăng vua Minh Mạng,104,111,215,5.3752784077,train,False,observed_complete
2024-05-24,7,Lăng vua Minh Mạng,215,84,299,5.7037824747,train,False,observed_complete
2024-05-25,7,Lăng vua Minh Mạng,430,138,568,6.3438804341,train,False,observed_complete
2024-05-26,7,Lăng vua Minh Mạng,305,100,405,6.0063531596,train,False,observed_complete
2024-05-27,7,Lăng vua Minh Mạng,263,166,429,6.0637852087,train,False,observed_complete
2024-05-28,7,Lăng vua Minh Mạng,226,71,297,5.6970934865,train,False,observed_complete
2024-05-29,7,Lăng vua Minh Mạng,238,81,319,5.7683209958,train,False,observed_complete
2024-05-30,7,Lăng vua Minh Mạng,288,111,399,5.9914645471,train,False,observed_complete
2024-05-31,7,Lăng vua Minh Mạng,379,40,419,6.0402547113,train,False,observed_complete
2024-06-01,7,Lăng vua Minh Mạng,361,71,432,6.0707377280,train,False,observed_complete
2024-06-02,7,Lăng vua Minh Mạng,325,59,384,5.9532433343,train,False,observed_complete
2024-06-03,7,Lăng vua Minh Mạng,332,138,470,6.1548580940,train,False,observed_complete
2024-06-04,7,Lăng vua Minh Mạng,320,63,383,5.9506425526,train,False,observed_complete
2024-06-05,7,Lăng vua Minh Mạng,340,126,466,6.1463292577,train,False,observed_complete
2024-06-06,7,Lăng vua Minh Mạng,335,41,376,5.9322451874,train,False,observed_complete
2024-06-07,7,Lăng vua Minh Mạng,454,84,538,6.2897155709,train,False,observed_complete
2024-06-08,7,Lăng vua Minh Mạng,461,83,544,6.3007857947,train,False,observed_complete
2024-06-09,7,Lăng vua Minh Mạng,389,83,472,6.1590953885,train,False,observed_complete
2024-06-10,7,Lăng vua Minh Mạng,364,123,487,6.1903154059,train,False,observed_complete
2024-06-11,7,Lăng vua Minh Mạng,439,51,490,6.1964441278,train,False,observed_complete
2024-06-12,7,Lăng vua Minh Mạng,475,63,538,6.2897155709,train,False,observed_complete
2024-06-13,7,Lăng vua Minh Mạng,401,38,439,6.0867747269,train,False,observed_complete
2024-06-14,7,Lăng vua Minh Mạng,454,114,568,6.3438804341,train,False,observed_complete
2024-06-15,7,Lăng vua Minh Mạng,468,84,552,6.3153580015,train,False,observed_complete
2024-06-16,7,Lăng vua Minh Mạng,514,43,557,6.3243589624,train,False,observed_complete
2024-06-17,7,Lăng vua Minh Mạng,415,92,507,6.2304814476,train,False,observed_complete
2024-06-18,7,Lăng vua Minh Mạng,429,96,525,6.2653012127,train,False,observed_complete
2024-06-19,7,Lăng vua Minh Mạng,283,147,430,6.0661080901,train,False,observed_complete
2024-06-20,7,Lăng vua Minh Mạng,418,66,484,6.1841488909,train,False,observed_complete
2024-06-21,7,Lăng vua Minh Mạng,474,114,588,6.3784261837,train,False,observed_complete
2024-06-22,7,Lăng vua Minh Mạng,438,67,505,6.2265366693,train,False,observed_complete
2024-06-23,7,Lăng vua Minh Mạng,484,131,615,6.4232469635,train,False,observed_complete
